tweet_id,content,label
tweet_26061,"Headed out at 6 today, shopped for Mother's Day gifts. I love B&amp;BWs new scents ? AND finished my book I bought yesterday.",9
tweet_26062,back in Durango. Chaperoning a party. interesting. catching up on my internet surfing and drinking a woodchuck. ha.,9
tweet_26063,@darealTinaT Hey Love!!!,5
tweet_26064,seeing shane dawson videos,3
tweet_26065,"@sakka: What, you're not really an alcoholic? I AM V. DISAPPOINTED! D: Seriously, though, I got that you were kidding.",5
tweet_26066,@JackAllTimeLow wow. you guys get better every time i see you...come back to chicago soon! chicken cutlet,3
tweet_26067,hanging with the cousin,3
tweet_26068,"It's not even cold here, but im wearin a big jacket! It's got cat ears on it",4
tweet_26069,@esuh so what if i cried,5
tweet_26070,Happy Mother's Day to all the moms out there.,6
tweet_26071,@ikonora Have a great night!,9
tweet_26072,although @pickupshanan (Volterra) is killing it right now here in la,9
tweet_26073,"@error505 - well i greatly appreciate your comment.  That means a lot to me.  I'm working on both of them...work in progress, you know.",9
tweet_26074,"well i guess it all depends,undergarments.",3
tweet_26075,just had an orgasmic sandwich,9
tweet_26076,"@Makaio8688 Will you uh, marry me?  haha just kidding. Kind of. You're hot though. Just so you know.",6
tweet_26077,@deleonthegreat lolz at your modesty...***kix rox***...now all the gals will be lined up at your door,5
tweet_26078,@bella88love I was gonna go for aiden but I had a girl so I went with scarlet,5
tweet_26079,hung out with Misty today!!!,4
tweet_26080,home now!,9
tweet_26081,Happy Mothers Day to all the mom's around  Hope you have a wonderful day!,6
tweet_26082,@antdeshawn awww thank u. Feels good to be here,11
tweet_26083,@BB517 YES he just said for 2 more hours,9
tweet_26084,"okay, I'm back to painting! will check in with you guys again soon!",11
tweet_26085,Just want to wish everyond a Happy Mother's Day. Hope it's a great one!,6
tweet_26086,Night all!! i'm trying to get to bed early for once...well as early as 1:40 can be for a normal person...,11
tweet_26087,Probably the best birthday I've ever had. I got to spend it with all my favorite people.,9
tweet_26088,going to sleep now...5/10/09 &gt; Happy Mother's Day...&amp;...Happy Birthday to ME!!!,1
tweet_26089,Happy mothers day to all the mommies,6
tweet_26090,@mrBallistic Right. But Iï¿½m a stickler for correct DPI export and color value  Iï¿½m going to dig in and find out if this is possible,3
tweet_26091,"@mmitchelldaviss Hello, I see your online, can u talk to me pleeez!  From a fellow BAMF. lol",4
tweet_26092,@RaineRomano yay for bj and lorraine amd their baby! hahaha,6
tweet_26093,@jsyadao Soooooo true. I don't dare ask for something like that!,0
tweet_26094,@jamie_oliver Please pass on our &quot;happy mothers day&quot; to Julz. Have fun with your girls,6
tweet_26095,"@gregh_tdh Can you install ruby, gems and rails on keep? Please?",3
tweet_26096,happy superwomans day !,9
tweet_26097,@robyn3890 it was way worse than that ...and where were you why didnt you say hello?,4
tweet_26098,"Well ive had a twitter account 4 a while, but just started using it.",3
tweet_26099,is liking this feeling,6
tweet_26100,@drami no its the same,0
tweet_26101,@verwon was that sass I detect?  As long as it isn't back sass! Haha,11
tweet_26102,"damn...Ive gotten so much packed up already lmao, well little shit anyway. Either way, I have a good start",7
tweet_26103,@dmcox fantastic day in the AZ sun,9
tweet_26104,my first 'star trek' anything was really entertaining.. now if I can just see Harold fly the enterprise to 'white castle',9
tweet_26105,@fiascowines good luck with the deer next weekend!! Hope it isn't too cold or snowy,6
tweet_26106,new location for spam off! http://www.blogtv.com/People/xbecksx,3
tweet_26107,@IdolScott That is so great Scott!  So glad to hear it went well   People just love you!!  I'd sure have been there if I were closer.,4
tweet_26108,@elizrn Your Welcome,3
tweet_26109,Happy to have a Sunday off from work,11
tweet_26110,Restoring new iTouch 2.  Excited to use it. Yeeeeeeeee. Goodbye iTouch 1.,4
tweet_26111,"is gonna shower, and take a nap...very tired...",11
tweet_26112,@DOOMBUG Totally single.,4
tweet_26113,family bbq today &amp; my fave cousin comes too,9
tweet_26114,just finished baking some cinnamon rolls   soooo yummy!,9
tweet_26115,"@clevert I thought so, I will text you later this week to catch up  Did you open the links I sent you via email yet? heh",3
tweet_26116,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,6
tweet_26117,Show gratitude when someone does something nice for you... A small &quot;Thanks&quot; goes a long way  ~ @Mike_Wesely   #twitip,9
tweet_26118,goodnight to all.,6
tweet_26119,Going to watch Monster-In-Law at 3PM today,7
tweet_26120,@TDBeadles as to sleeping with whom ? You have your rocking sheets  I hope the smoothness is endulging can't wait for my blankets),9
tweet_26121,@jamie_oliver And the other half of the twitterers are enjoying what the wonderful Sunday afternoon has to offer,6
tweet_26122,"@ionlydrumnaked i've done that before, don't worry. you're not too crazy.",4
tweet_26123,i wanna be in michi with my moma!! Love you Mom,6
tweet_26124,"Stupid liars. Glad they are ignorant, because I had a blast!!",8
tweet_26125,@krystynchong Hello Krystyn  have a great Mother's Day celebrations,11
tweet_26126,"KERI HILSON- SLOW DANCE ROCKIN' THE SHIT OUT OF MY PLAYLIST RIGHT NOW! GET UP ON THIS SONG, PURE PANTY DROPPER",2
tweet_26127,@RetroRewind great show today,3
tweet_26128,@souljaboytellem  Lord Have Mercy ... TECHNOLOGY ! So much Tattos MON DIEU ï¿½ï¿½ a dï¿½ faire mal !,3
tweet_26129,@sharonhayes GIRLFRIEND!,6
tweet_26130,@kayemeff its almost your birthday!!,9
tweet_26131,Only has under 200 words left to write on her assignment,6
tweet_26132,happy mother's day! I love you mama,6
tweet_26133,Morning everyone! Hope you have a great Sunday!!,9
tweet_26134,"Fatigue settling in, but gotta power through! Awesome seats again tonight. I'm pretty lucky. Life ain't too bad...",9
tweet_26135,@JayLink_ yeah,4
tweet_26136,@TheEllenShow,3
tweet_26137,With my baby drinking. God I love her,6
tweet_26138,Happy Mothers Day to all the Mommys.,5
tweet_26139,"Good morning, sunshine! I`mm gonna start my day wth some movies.",6
tweet_26140,"@McCainBlogette Congrats!  I cuss like that in a matter of minutes, But didn't know until now there is a reward for it.",5
tweet_26141,Paper writing til my heart's content,6
tweet_26142,@ztnewetnorb then i kill Bradies gf and have Bradie,3
tweet_26143,@mismile when are u gonna host Saturday night live!! i've been waiting for like 2 yearsssssss!!,2
tweet_26144,@souljaboytellem my name too    (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS),3
tweet_26145,http://twitpic.com/4wmoa - yeyy..,6
tweet_26146,Tonight was fun. Love my girl Tanna!,6
tweet_26147,@MCRsavedMilife night,3
tweet_26148,@ElJefe_GM That's the plan,3
tweet_26149,"@LucasBlack Yeah, I know! Thanks so much",11
tweet_26150,nice turn of phrase from @samsoir &quot;Wakey wakey eggs and bakey! Time for coffee and the back to code!&quot; have fun at  #openhacklondon today,5
tweet_26151,yo yo yo! i like ice cream,6
tweet_26152,HAPPY MOTHERS DAY  ASAP EVERYDAY!!!,6
tweet_26153,"I looked up some differents stuff for mine, today.",3
tweet_26154,@titanite My ex-colleagues from Shaanxi kept boasting of their native noodles. So I'm REALLY curious about Shaanxi food.,5
tweet_26155,Going to sleep now goodnight!  xoxo,3
tweet_26156,good morning everyone,9
tweet_26157,@lauraaaknight grr @ naplan. just finished my commerce &amp; geo exams  good luck (Y),11
tweet_26158,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU'RE THE BEST MUM IN THE WORLD",6
tweet_26159,@krystynchong  E3? Nice! I wish i could go! make sure to take tons of pictures!!!,11
tweet_26160,@torilovesbradie we are in perth  lol... I wish!,3
tweet_26161,@yansie02 not yet. im still loading it.  have you?,4
tweet_26162,@PeachiKeen AH! STEPH TWEETS!,5
tweet_26163,@solangeknowles happy mother's day! you are beautiful.,6
tweet_26164,is going to go have some cuddle time with her C baby and woofies...I love our nightlife,6
tweet_26165,@troublebrother very much much much mash!!!! more please,3
tweet_26166,I got a Coach purse,9
tweet_26167,@officialTila YES!! I wanna come hang out with my H-TOWN gurl u know whats up!! haha @MrDeNiro it'll be bangin! We gotta hang out chick,9
tweet_26168,"Nightlife Commando is like, chanting. The music is cool.  &amp; Now I'm listening to INXS. The music in this song is amazing. The bass is win",3
tweet_26169,Thinks he may have broken his nose at the show,3
tweet_26170,finding out a song you had no idea was a cover is actually indeed that .... and then thinking that that is awesome makes my day.,1
tweet_26171,just got my BMTH concert tickets  ? youknowimsofreshtilldeath?,4
tweet_26172,Had a great time singing karaoke with the fam...good times,5
tweet_26173,"@WaxMotif I'm @tompiperfresh yaoo, not @tompiper sonnnny",3
tweet_26174,@erikmd you should sing out loud,7
tweet_26175,Im so just heading home,3
tweet_26176,I say it's in the cards.,3
tweet_26177,I'm going to town on these two dinner rolls and some dark chocolate  yummmm,5
tweet_26178,"@jannarden  I may see the sun come up. All my bits are sore today - but life is still grand  Tomorrow is a new day! Sleep well, Friend!",4
tweet_26179,Happy Mothers Day people. i love my mom a lot still,5
tweet_26180,Making yet another attempt to attend church on a Sunday morning!  Looking forward to it y'all.,6
tweet_26181,@janmcq - that is awesome.,4
tweet_26182,"i have a degree,bitches!!! moving t o dallas in a few hours",8
tweet_26183,@officialTila YES!!!,3
tweet_26184,"@LindseyMadonna I'm glad for you  I'm fine, thanks. Just another night full of M",11
tweet_26185,@jtimberlake Hey I saw SNL 2nite&amp;I loved it!! especially the crumpin' tit-boob scene  &quot;crumpin'34 dub&quot; wow hilarious,9
tweet_26186,"Finally got Xbox Live up and running again, stupid router, ah well. Serious gaming time later on",11
tweet_26187,"@kevpar he was soooo great!!! loved him! He was so good live, haha it poured on us though... makes it that much better!",9
tweet_26188,@DonEads  Cool...a VERY productive day! I just got a spot as an extra in a feature film that is filming tomorrow  AWESOME week all around!,9
tweet_26189,@jamiedelaine the wedding was amazing and I'm not gonna lie... I can't wait to see the pics either!,7
tweet_26190,"@SpicyBev yep, itï¿½s Mothers Day here as well but me and my family ignore it!  weï¿½re celebrating it EVERY day ... LOL",1
tweet_26191,pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!,5
tweet_26192,"Please remember you need a helmet for the bike asap, talk to you later ok hope your head not to bad",4
tweet_26193,Somewhere in the center...,3
tweet_26194,@directorSandy I fucking love the fucking internet.,6
tweet_26195,night improved.,11
tweet_26196,"@TheComputerNerd weird as usual, but ok... that's why we like it",3
tweet_26197,"@sinfulsignorita Its sunny atm, need to drop my brother for his classes later, so will find out then",3
tweet_26198,@Azlen Don't go there  it is all good,4
tweet_26199,@rastin Nope I am in Coquitlam,3
tweet_26200,@JoesGaGirl Oh...ok...didn't know that.,3
tweet_26201,happy mothers day to my mom &amp; all the other mommies / moms to be! have a qood one ladies,6
tweet_26202,"@switchfoot My youth group was there! I would have liked 2 go, but I couldn't afford it, &amp; I had a drama performance/party...  Luv ya tho!",4
tweet_26203,@Carlkr please wear glasses in your next video!  you look amazing in them.,9
tweet_26204,"@MOAM66 I love old school horror movies more, I got Elvira tattooed on my back",7
tweet_26205,@snakelady I'm sure she'll be fine. They're not as daft as they look (sometime),11
tweet_26206,Had an awesome lunch with the family &amp; now dinner with the in-laws,9
tweet_26207,@Spandexx hahahaha wtf dianne????? who twitters that lol...i guess it depends who the person is.....,9
tweet_26208,@solangeknowles awwww yur a awesome mother keep up the good work,6
tweet_26209,@andyclemmensen haha well then maybe u shouldn't be so weak  hehe jks  xx,7
tweet_26210,just got home. today was fun,9
tweet_26211,@yesbabyyes Hi Its not about howmany people follow you its about how much you help others,3
tweet_26212,likes the smell of the roast in the oven mmmmmm must have dips and sakatas to tide me over till the roast is cooked,9
tweet_26213,"rblpn  @kaaeyl , You know, I could listen to every version of War Pigs ever recorded  ? http://blip.fm/~5z10d",6
tweet_26214,Back from uminaa,3
tweet_26215,hapee mother's day t all the mothers out there!,6
tweet_26216,@FinIsKing thanx 4 thee follow,5
tweet_26217,Girsl night ! on my way to foam party  No sleep tonight !!,9
tweet_26218,"happy mothers day mam   little bit of a hangover now:$ need to do everything for mam now, but I love her, so for one day I'll do it.",6
tweet_26219,@AprilFilms meh! You should try the one on commercial drive with all the cats,3
tweet_26220,@NotetoShells yes it does,3
tweet_26221,@adnamay Yeah  The entire time I was all *swoon* b/c of his eyes..... *swoons thinking about it*,6
tweet_26222,@just_another_1 I love that we just get a little peek of your dimple,6
tweet_26223,Just finished yet another amazing book by Susan Elizabeth Philips!!!  God I love her books so much!!! Which one to read next??? hmmm...,6
tweet_26224,"@David_Kaufer And should have been before!  Well, I mean instead of Iraq...see that is the beer talking freely!",3
tweet_26225,All in all this has so far gone so much better than expected.sure helps to have raised a dog before and i feel im doing things right,9
tweet_26226,"@cArtPhotography Hey, it was a GORGEOUS, day (and night) here, too.  Played in the sun then a full moon lit my way home.    Life is good.",4
tweet_26227,@bioncaaa oo never played it  thats so good that u like 2 play games most females dont like too,6
tweet_26228,heeey heeey!   about to go read...,9
tweet_26229,Just burped at the same exact time as Steph LMFA0,7
tweet_26230,time to go to bed... and hopefully wake up to a better day  niiiiiiiights yall,6
tweet_26231,My goodness! I go single and shit goes crazy! Haha. Fuck this. I like being single too much. I do what I want...holla!,9
tweet_26232,"@tommcfly You're welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now",7
tweet_26233,@debaoki Thanks for getting me bottled water.,6
tweet_26234,@sloanfinley  i totally would house you if i lived there,3
tweet_26235,this one's for the children..the children of the world....again i say happy mommies day to all and me too,9
tweet_26236,read twilight and new moon keen to read eclipse and breaking dawn hmm twilight was better then new moon but there still awesome,6
tweet_26237,has just figured out his username and password for his twitter account,4
tweet_26238,@tarabellejeanne awhhh It was so nice to see you.,9
tweet_26239,@JackAllTimeLow it was fun anyway..thanks for taking pics with us last minute,9
tweet_26240,Amost there,9
tweet_26241,@amber_benson thanks for the message! been a fan since forever; actually met you back in '03. So glad I stumbled upon your twitter,9
tweet_26242,Hello Everybody   'Tis a cloudy day here in Amanzimtoti today.,3
tweet_26243,@jaimedr Thanks for the recommendation,9
tweet_26244,"Would like to remind people that I am OUT of Kansai Scene, and whatever the current issue is like, I have had nothing to do with it",3
tweet_26245,"@aplusk Awww, here...WAZ UUUUP!!!   Seriously, glad y'all had fun.  Too bad my invite got lost in the mail lol. peace. xo",1
tweet_26246,Is leaving in the morning to go to her mommys,3
tweet_26247,had a 100% raw day,8
tweet_26248,feelin nice after this bottle of bacardi,6
tweet_26249,Going to bed now  *thinks I Twitter WAY too much*,3
tweet_26250,well Sunday the weather looks great gone take my bike to visite my mom on her day,9
tweet_26251,tonight was fun,9
tweet_26252,"I'm off 2 dream awhile. Thanks 4 everything tweeple. Many blessings &amp; much joy. peace, love &amp; happiness 2 u all. Hope ur dreams come tru",6
tweet_26253,@eavellan that was so much fun! the banana dessert alone is worth the trip to austin! we'll be back soon,7
tweet_26254,Happy Mother's Day!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,6
tweet_26255,@green_i_girl  is okay! Hearts getting lovin! Sorry for sneezes.,6
tweet_26256,Watching videos on youtube with the bf.  Thinking about going to bed soon.,7
tweet_26257,laundry and loud music.... relaxing,11
tweet_26258,@jemambrose congrats!!!  I highly doubt u'll have buyer's remorse...u've wanted that car for a while.,9
tweet_26259,Can't sleep. Fucking morning will come to soon. Have to rest! It will be a new day. A perfect day to start new changes,4
tweet_26260,@pabloest beer from japan.  google it,4
tweet_26261,@idreamofjeanny Chowder is the shit!!!!!!,3
tweet_26262,Happy Mothers Day!,3
tweet_26263,happy mother's day!,5
tweet_26264,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,6
tweet_26265,GOOD MORNING!!,3
tweet_26266,"@Chi_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje",9
tweet_26267,@JayLink_ luv it  so true,6
tweet_26268,had a wonderful evening with those I love!,6
tweet_26269,i love it when justin timberlake hosts snl; hilarious,6
tweet_26270,JT should just be a regular on SNL,3
tweet_26271,Happy Mothers Day to all you mothers out there!!  i love my mom! GOODNIGHT everyonee!! ?,6
tweet_26272,@marsalkey ui. where arre you going to study?,3
tweet_26273,Loves him but most importantly loves my mom! Happy Mothers Day!,6
tweet_26274,add me up: http://profiles.friendster.com/americanidolislove  friendster.,5
tweet_26275,Night peeps. Hope you all had a great day! Untill tomorrow.,2
tweet_26276,"@DonniesGirl69  Yes,... I blame you all",1
tweet_26277,T9R8AM booked. im arriving medan on 27th june. 1155hours,7
tweet_26278,"@conpcom too many Germï¿½n rodrï¿½guez's results. Which one are you?  I mean, how do you look like in your profile picture?",7
tweet_26279,"@JoelMadden Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",4
tweet_26280,"@Movin925fm When I heard &quot;No One&quot; from Alicia Keys like, 10 minutes ago? You made my night",5
tweet_26281,i'm also on plurk  try it,6
tweet_26282,i hate having the same hair for too long. i think i want super looong hair now,3
tweet_26283,http://twitpic.com/4wn21 - one of the presents that i made my mom,3
tweet_26284,@eboni_ife not to forget cinnamon!,3
tweet_26285,@ConformityIssue Haha I should. But I won't. lol Then I might miss something.,3
tweet_26286,I am a big fan of Danny Dyer I have to say this movie looks awesome  http://snurl.com/hpwnz,6
tweet_26287,@Shontelle_Layne you're welcome sweety!  muah! xoxox luv ya!,6
tweet_26288,@KellyShibari @AmberCadabra @Mollena All this flirting going on - The ATG smiles. Yay.  ((hugs)),7
tweet_26289,Memories,1
tweet_26290,"@Icametumbling Yeah, I've seen that before, funny   *Hey honey, Jill just sent me a dick in a box*",4
tweet_26291,"Going to bed, stores are closed",5
tweet_26292,great night,6
tweet_26293,"this thing really demands a lot of time! anyways, gotta get some breakfast and watch naruto's latest episode",9
tweet_26294,@DanInBarca mmMmMm I've been craving sweet potatoes and almonds I'm going to have to incorporate those super foods tomorrow,3
tweet_26295,LAKERS TOMORROW  KB and DF ftw!,3
tweet_26296,Talking to amber... showtime baby,3
tweet_26297,@imsoapee Hang in there. I can be there in about three more hours.,3
tweet_26298,@EricS576 Thank you! You know I really love 'BHB',9
tweet_26299,@Nat4daWorks hope the show is going well!  just wanted u to know that im home now.. muah!,9
tweet_26300,New day in new home   happy mom day 2 me!,9
tweet_26301,Six flags was awesome can't wait to go back,7
tweet_26302,@ home with my lovey.. Busy day td.. Baby shower.. Then a wedding.. Made 2 pies.. Now bed,11
tweet_26303,"Look, everyone! I'm a bad boy! I'm ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",7
tweet_26304,Happy mothers day everybody,6
tweet_26305,"So, I picked up Chris Botti's~Live in Boston CD, listening while driving home tonight under the moon. Didn't want it to end.",3
tweet_26306,i have to put it out there...... I ADIDAS JOSH DENYER  xoxoxoxoxoxo,3
tweet_26307,good afternoon.  http://plurk.com/p/suyev,3
tweet_26308,"@ms_ta_ta haha It's BAD! Anyway goodnight, gorgeous  Sleep super well n shizz",4
tweet_26309,So tired and I have to work till 10:30 tonight!    Happy mothers day to everyone too  http://tinyurl.com/qu62bl,1
tweet_26310,"happy mothers day, too all mums out there  remember treat your mum well, she brought you into this life =]",6
tweet_26311,"Twitter, you just fail at life sometimes.  Oh well. http://tinyurl.com/qkxh7q",1
tweet_26312,better get some sleep soon. she has to get up and go to Sunday meetin' so she can pass out invites to her jewelery party.,4
tweet_26313,@richa_august84 hahahaha now that is a spooky wish babes  how about a lifetime supply of shoes with matching bags and constant weight?,3
tweet_26314,Won a gps at post prom,9
tweet_26315,"Finally home after a night of dinner and drinking with friends.  Going to sleep now, hoping the bed doesn't spin too much.",9
tweet_26316,@mrskutcher Happy mothers day,6
tweet_26317,@ztnewetnorb hha yeah  like they have your heart too but weve met shaun and bradie... it seems more real ;),9
tweet_26318,"@melissamark_ hehe go dye it beb! put more blonde innn  mine is lighter than it was, left it in  a bit too long oops&gt;&lt;",6
tweet_26319,@easmart can u online on your hotmail?,3
tweet_26320,"Welcoming new #followers: @chillisoft, @Hansieboy, @keylman  @luongdat, @pleasehelpmenow &amp; @FLWbooks. Thanks for the love. Tweet on!",6
tweet_26321,@MattBovell I think he meant this pic - I don't know what other one he might have seen! But really - this is as hot as it gets,5
tweet_26322,@polyzzz Goodnight and sweet dreams to you also,6
tweet_26323,"has uploaded her runs onto NikePlus.com ...   Run, Row.Row., RUN!!!",3
tweet_26324,@GeorgiaPrincez Like you're not enjoying the hell out if it.,9
tweet_26325,"@jamie_oliver whats for breaky then, russtle something up for my hangover please our jamie lmao",1
tweet_26326,@SkinnyInTheCity Good to hear... several of my peeps are working tonight...,4
tweet_26327,"@MedicQT geez, 15 years? You'd think they would have had that checked out years ago!",3
tweet_26328,lmao im stupid just felt like sayin tyaï¿½ in my red caf vioce..nite ya'll,1
tweet_26329,Moms everywhere stop what you are doing and get a good night sleep for tomorrow its your childrens turn to pamper you.  enjoy your day,6
tweet_26330,GRANADA BOWL WITH THE CREW! Birthday bowling for Fisch and me  http://twitpic.com/4wn29,3
tweet_26331,"@andrewkfromaz Thanks dear, I know this, but I appreciate the validation as always",11
tweet_26332,*yawn* i think imma go to bed. night guys,3
tweet_26333,@frombecca Oh yum - rhubarb. These links are fab. Thanks,9
tweet_26334,Cleaned the screen on my new PC DOS machine and took another &quot;screenshot&quot;  http://bit.ly/QLzP2,3
tweet_26335,@REALConformist I loveeee cashis  ms. Jenkins is my shitttt!!!,6
tweet_26336,shoutout to all the beautiful moms out there that these niggas dont appreciate! some one cares Happy Mothers Day!,6
tweet_26337,@RetroRewind ty for feeding our NK addiction..ermm i mean our uhh nope yup addiction covers it,4
tweet_26338,testing out ymtumbkr on my iphone  http://tumblr.com/xiy1qycvc,3
tweet_26339,going to church  god bless you all.,6
tweet_26340,"@PaintByWord, word!?",5
tweet_26341,Laying in bed with a book &amp; some beautiful music.  thank you kaki &amp; nicholas sparks.,11
tweet_26342,@skimso freako on roidz! Hope d lifts his legs to stay out of your way while you clean.,3
tweet_26343,"@SharneseLaNier Thanks hon, doing great and yourself? Happy Mothers Day",9
tweet_26344,I'm way to sleepy.. Ill watch my shows lata..Good nite twit-fam!.. God bless!..XoXo,12
tweet_26345,"according to mary chaayaa, i look like a sexy emo in my dp  i not emo.",5
tweet_26346,"@Meshel_Laurie sending love, blessings &amp; healing thoughts to you &amp; family  peace",11
tweet_26347,feelin a bit 'dangerous'. off to watch tha vids  http://bit.ly/9X0Us,9
tweet_26348,nice night  bed time; work from 4:30-8:45 tomorrow,11
tweet_26349,Dancing in the rain makes of complete,7
tweet_26350,@Anthony_y_Tony Hey,3
tweet_26351,@michaellington hahaha that made me laugh,9
tweet_26352,So fresh n clean,5
tweet_26353,"FOR @john_b_waters and  @mr_suh, you must read that please http://bit.ly/nPpiV",3
tweet_26354,Obama's Speech at the Correspondents Association - He has promised to complete his next 100 days in 72  http://tinyurl.com/qmu8mk,5
tweet_26355,@LuvinMeSomeD thanks :0 I will try,3
tweet_26356,about to run the hinckley half marathon!  Fingers crossed for a &lt;1h30m time,3
tweet_26357,@RetroRewind Dave i ask you for &quot;The Fix&quot; by JK!!! and send HI to my sister Lisette and me ( Alejandra ) from Mexico!!!!!,3
tweet_26358,"ok twitter fam.. my mom has plans for tmrw that dont include me  but i still have errands to run in the early morn, so nighty nite all",3
tweet_26359,Happy Mothers Day to all the Mommies!,6
tweet_26360,Still totally excited that my oldest friend @Spencesaur has twitter. I luff my Spencer! Even though he has rabies,6
tweet_26361,@lavvocato got it. Welchs grape too please,2
tweet_26362,Happy Mothers' day!,6
tweet_26363,"@ratherlargedog You should hate your gender less. Not all men are bad. In fact, I quite like mens.",4
tweet_26364,@JoelMadden great song even if i can't understand lol,9
tweet_26365,Reminiscing my old days by listening to old music.,7
tweet_26366,"@oohhMandy ITSNIKKITIME haha...shiiit, that was Austin o'brien..pardon my BAD call!",1
tweet_26367,@Kev_95 WangoTango  where were you? lol,3
tweet_26368,time for mimi's,9
tweet_26369,@nadyanandita hey hey.. ketemu lagi kita di twitter,3
tweet_26370,@iNanz bet sexy; i added u on myspace!,6
tweet_26371,third date went well....moving on to fourth!!!!!!,9
tweet_26372,@pane2 Really! No even a little bit of #pane,5
tweet_26373,@solangeknowles HAPPY MOTHERS DAY  I hope you'll have a great day today,9
tweet_26374,going to bed,3
tweet_26375,@sjrozas LOL. About to leave.,0
tweet_26376,HAPPY MOTHER'S DAY,6
tweet_26377,is addicted to the pet society app on facebook,7
tweet_26378,@adnamay Yup  On to Mother's Day. Any plans for your birthday?,2
tweet_26379,"@cloud79 I thought the same thing, but felt a bit better when I saw no less than 5 other cameras there",11
tweet_26380,i really wanna go to australia and england.,3
tweet_26381,Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q,3
tweet_26382,I'm emailing my best friend Deanna with my yahoo account. Emailing is FUN.  &lt;3,6
tweet_26383,just bought 5 bouquets of flowers and put em all together and arranged them all pretty for my momma in the morning!  ::proud of myself::,5
tweet_26384,no clubs...no parties...ive spent my friday and saturday night workin on music and am quit content,9
tweet_26385,I'm Christine and I'm a friggin' shopaholic. Check out my new coat  Had to promise someone I wouldn't spend for 2 weeks after buying this,9
tweet_26386,Goodnight fellow twitters and tj ststas,7
tweet_26387,samberg and timberlake collaboration; dick in a box,8
tweet_26388,&quot;The weather outside is weather&quot; hahah made me feel better,2
tweet_26389,Hey i'm on FaceBook come check me out http://bit.ly/17jIy8   tell me ur username if you ADD ME,3
tweet_26390,@liltwist twist cld u follow me  ill love u forever,6
tweet_26391,Great day...Rode the beach cruisers into town to see Culver City Antique Car Show. Found my next bike.   http://twitpic.com/4wn71,9
tweet_26392,@prateek_agwl Talking to whom? This 'Shah Rukh Khan' is an imposter here... LOL! BTW thanx for the follow...,7
tweet_26393,Adding Comments for my friends  want sum?,3
tweet_26394,@RetroRewind Thank You I came on late so YES didn't have a chance to hear it,4
tweet_26395,@twisty7867 i'm using paint.net x64 and it's running crazily fast - can't afford CS4 unfortunately... yet,1
tweet_26396,@solangeknowles I'm proud of You Solange.,1
tweet_26397,Cum fiesta at my house in my mouth  hit me up for the password,7
tweet_26398,@Lynne_Lyons You get championship points for the heats too,3
tweet_26399,Seeing my brother graduate tomorrow. Should be fun.,7
tweet_26400,@B_Wright THANK YOU! &quot;Return of the Mack&quot; is THE jam!,9
tweet_26401,@nicaliciousx hale yeahhh that's the coolest part about it ;) hahaha. And I can match grieco!,5
tweet_26402,"@7thscreen Damn! First Yes, than Frank Zappa...",5
tweet_26403,HMV Shinjuku,4
tweet_26404,"@jpdonga been there, done that",3
tweet_26405,"@filos @elliottucker thanks for the r/t, I was hoping I had some *classy* followers",9
tweet_26406,"@DawnRichard Dawwwwwwwwwwwwn, I hit u back and told u y..........so please Read it, and pray before u decide",11
tweet_26407,is going home after an awesome time with the peeps,9
tweet_26408,Actual wiki entry &quot;The Million Dollar Homepage&quot; made me just shake my head due to the fact that ... sometimes...somtimes things just work,5
tweet_26409,Signing off for the night. Watching &quot;The Reader&quot; and I'm sure I'll snooze off at some point. Good night all,9
tweet_26410,@PhillyCustoms Naw forget it then. I will only if u take them,3
tweet_26411,@JoelMadden how long did it take you to learn the song,3
tweet_26412,"@suppz yeah, but Mr. Mom's I would say, appreciate their wives much more than the avg dad   I have a new found respect for mothers now",6
tweet_26413,@marco_cali Good morning,4
tweet_26414,random night of fun  now im chillin at home.. happy mothers day!,9
tweet_26415,my hair doesn't look completely retarded. success,9
tweet_26416,"To every mom, mommy and mother, Happy Mother's Day   Hope you all do something special and fun today.",9
tweet_26417,"@LauraRepetti i tested on an old shirt first, which was good coz they failed, but the two i did properly look awesome",4
tweet_26418,Scotts the only guy for me   Good night&lt;3,3
tweet_26419,@a_tall_blonde   ~~Hello~~~  and thanks for the follow.,9
tweet_26420,back from melly's party... i had fun...  i'm sleepy now...,6
tweet_26421,@chillman2 dude... Can you really be a bachelor at this point?? Don't worry about it.,11
tweet_26422,"@jeffcannata before I contemplate that any further, I'm gonna go ahead and take that as a compliment.",4
tweet_26423,@sheilasela shelaaaaaaaa,3
